country,sor_code,description,unit,published_unit,rate_2026,currency,section,source
SG,V.5.1.A,"Joint Fillers: Compressible non-extruding bitumen impregnated fibreboard to joint, including all necessary formwork - 10mm thick",m2,m2,31.03,SGD,Formwork,"BCA Schedule of Rates, May 2022"
SG,V.5.1.B,"Joint Fillers: Compressible non-extruding bitumen impregnated fibreboard to joint, including all necessary formwork - 12mm thick",m2,m2,37.48,SGD,Formwork,"BCA Schedule of Rates, May 2022"
SG,V.5.1.C,"Joint Fillers: Compressible non-extruding bitumen impregnated fibreboard to joint, including all necessary formwork - 25mm thick",m2,m2,53.05,SGD,Formwork,"BCA Schedule of Rates, May 2022"
SG,X.3.3.A,"Metal Work: Metal Doors: Roller Shutter: Manually operated roller shutter, in non-corrosive aluminium finish... - non fire-rated; generally",m2,m2,380.58,SGD,Formwork,"BCA Schedule of Rates, May 2022"
SG,X.3.3.B,"Metal Work: Metal Doors: Roller Shutter: Manually operated roller shutter, in non-corrosive aluminium finish... - 1/2 hour fire-rated; generally",m2,m2,588.43,SGD,Formwork,"BCA Schedule of Rates, May 2022"
SG,X.3.3.C,Metal Work: Metal Doors: Roller Shutter: Electric motorised operated roller shutter... - non fire-rated; generally,m2,m2,650.61,SGD,Formwork,"BCA Schedule of Rates, May 2022"
SG,X.3.3.D,Metal Work: Metal Doors: Roller Shutter: Electric motorised operated roller shutter... - 1/2 hour fire-rated; generally,m2,m2,781.17,SGD,Formwork,"BCA Schedule of Rates, May 2022"
SG,V.5.3.A,Prestressing Cables: Tendons to prestressed concrete complete with all necessary fixing accessories and grouts - 12.9mm tendon,t,kg,0.0071,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,VI.4.3.A,Rainwater Goods: UPVC Downpipes: Unplasticised polyvinyl chloride rainwater pipes and fittings; SS213 Class B; jointing in accordance to manufacturer's recommendation - Pipes; casting inside reinforced concrete columns - 100mm diameter,m,m,56.21,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,VI.4.3.B,Rainwater Goods: UPVC Downpipes: Unplasticised polyvinyl chloride rainwater pipes and fittings; SS213 Class B; jointing in accordance to manufacturer's recommendation - Pipes; casting inside reinforced concrete columns - 150mm diameter,m,m,72.6,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,VI.4.3.C,Rainwater Goods: UPVC Downpipes: Unplasticised polyvinyl chloride rainwater pipes and fittings; SS213 Class B; jointing in accordance to manufacturer's recommendation - Pipes; casting inside reinforced concrete columns - 200mm diameter,m,m,89.11,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,VI.4.3.G,Rainwater Goods: UPVC Downpipes: Unplasticised polyvinyl chloride rainwater pipes and fittings; SS213 Class B; jointing in accordance to manufacturer's recommendation - Pipes; suspending from concrete soffits including hangers - 100mm diameter,m,m,56.21,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,VI.4.3.H,Rainwater Goods: UPVC Downpipes: Unplasticised polyvinyl chloride rainwater pipes and fittings; SS213 Class B; jointing in accordance to manufacturer's recommendation - Pipes; suspending from concrete soffits including hangers - 150mm diameter,m,m,72.6,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,VI.4.3.I,Rainwater Goods: UPVC Downpipes: Unplasticised polyvinyl chloride rainwater pipes and fittings; SS213 Class B; jointing in accordance to manufacturer's recommendation - Pipes; suspending from concrete soffits including hangers - 200mm diameter,m,m,89.46,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,XV.1.5.A,"Painting: Internal Painting: Large Metal Pipe Surfaces: Preparing, priming, applying paint on large metal pipes - two coats of aluminium primer, one undercoat and two finishing coats of synthetic enamel paint",m,m,5.04,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,XV.1.5.B,"Painting: Internal Painting: Large Metal Pipe Surfaces: Preparing, priming, applying paint on large metal pipes - two coats of zinc chromate primer, one undercoat and two finishing coats of synthetic enamel paint",m,m,4.92,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,XV.1.6.A,"Painting: Internal Painting: Small Metal Pipe Surfaces: Preparing, priming, applying paint on small metal pipes - two coats of aluminium primer, one undercoat and two finishing coats of synthetic enamel paint",m,m,3.86,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,XV.1.6.B,"Painting: Internal Painting: Small Metal Pipe Surfaces: Preparing, priming, applying paint on small metal pipes - two coats of zinc chromate primer, one undercoat and two finishing coats of synthetic enamel paint",m,m,4.1,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,XV.1.7.A,"Painting: Internal Painting: Large UPVC Pipe Surfaces: Preparing, priming, applying paint on large uPVC pipes - one coat of polyvinyl acetate primer, one undercoat and two finishing coats of synthetic enamel paint",m,m,3.98,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,XV.1.8.A,"Painting: Internal Painting: Small UPVC Pipe Surfaces: Preparing, priming, applying paint on small uPVC pipes - one coat of polyvinyl acetate primer, one undercoat and two finishing coats of synthetic enamel paint",m,m,3.28,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,XV.3.1.D,Painting: General: Labour: Supply labour to prepare and apply paint on - large pipe surface,m,m,1.99,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,XV.3.1.E,Painting: General: Labour: Supply labour to prepare and apply paint on - small pipe surface,m,m,1.99,SGD,M&E Containment,"BCA Schedule of Rates, May 2022"
SG,V.1.1.A,Clay Bricks: Common Brickwork: Common clay brick laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 102.5mm thick,m2,m2,45.55,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,V.1.1.B,Clay Bricks: Common Brickwork: Common clay brick laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 215mm thick,m2,m2,90.4,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,V.1.2.A,Clay Bricks: Facing Brickwork: First quality facing brick laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 102.5mm thick,m2,m2,60.42,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,V.1.2.B,Clay Bricks: Facing Brickwork: First quality facing brick laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 215mm thick,m2,m2,119.79,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,V.2.1.A,Concrete Blocks: Hollow Concrete Blockwork: Hollow concrete block laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 90mm thick,m2,m2,37.35,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,V.2.1.B,Concrete Blocks: Hollow Concrete Blockwork: Hollow concrete block laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 190mm thick,m2,m2,75.88,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,V.2.2.A,Concrete Blocks: Autoclaved Aerated Concrete Blockwork: Autoclaved aerated concrete block laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 100mm thick,m2,m2,49.88,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,V.2.2.B,Concrete Blocks: Autoclaved Aerated Concrete Blockwork: Autoclaved aerated concrete block laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 200mm thick,m2,m2,80.45,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,V.3.1.A,Glass Blocks: Glass Blockwork: Glass block laid in cement mortar (1:4) with approved plasticiser and mesh reinforcement at every fourth course - 80mm thick,m2,m2,369.1,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,XII.1.1.A,Wall Finishes: In-situ Finishes: Smooth Finished Plaster: Plastering in cement and sand (1:4) mortar plasticiser finished with a steel trowel to concrete or brick surface - 6mm thick; internal,m2,m2,18.38,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,XII.1.1.B,Wall Finishes: In-situ Finishes: Smooth Finished Plaster: Plastering in cement and sand (1:4) mortar plasticiser finished with a steel trowel to concrete or brick surface - 13mm thick; internal,m2,m2,24.36,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,XII.1.1.C,Wall Finishes: In-situ Finishes: Smooth Finished Plaster: Plastering in cement and sand (1:4) mortar plasticiser finished with a steel trowel to concrete or brick surface - 20mm thick; external,m2,m2,28.69,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,XII.1.3.A,Wall Finishes: In-situ Finishes: Screed Backing: Cement and sand (1:3) screeded backing finished with wood float to concrete or brick surface to receive tiling (measured separately),m2,m2,22.25,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,XII.1.4.A,Wall Finishes: In-situ Finishes: Aggregate Plaster: Granite aggregate plaster in cement and granite chippings (1:2) mortar with plasticiser to concrete or brick surface; including scrubbing to produce exposed aggregate finish,m2,m2,33.14,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,XV.2.1.F,"Painting: External Painting: General Surfaces: Preparing, sealing, applying paint on fairface masonry surfaces - two coats of water repellant solution",m2,m2,5.39,SGD,Masonry,"BCA Schedule of Rates, May 2022"
SG,VI.2.1.A,Built-up Roofing: Insitu Finishes: Cement and sand (1:3) screed with waterproofing additive; finished with steel trowel to receive waterproofing membrane... - 25mm (average) thick; finished to falls,m2,m2,23.54,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VI.2.1.B,Built-up Roofing: Insitu Finishes: Cement and sand (1:3) screed with waterproofing additive; finished with steel trowel to receive waterproofing membrane... - 50mm (average) thick; finished to falls,m2,m2,36.07,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VI.2.1.C,Built-up Roofing: Insitu Finishes: Cement and sand (1:3) screed with waterproofing additive; finished with steel trowel to receive waterproofing membrane... - add or deduct for each 10mm thickness,m2,m2,6.32,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VI.2.1.D,Built-up Roofing: Insitu Finishes: Cement and sand (1:3) screed finished with steel trowel to receive waterproofing membrane (measured separately) - 25mm (average) thick; finished to falls,m2,m2,23.89,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VI.2.1.E,Built-up Roofing: Insitu Finishes: Cement and sand (1:3) screed finished with steel trowel to receive waterproofing membrane (measured separately) - 50mm (average) thick; finished to falls,m2,m2,27.64,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VI.2.1.F,Built-up Roofing: Insitu Finishes: Cement and sand (1:3) screed finished with steel trowel to receive waterproofing membrane (measured separately) - add or deduct for each 10mm (average) thickness,m2,m2,5.39,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VII.6.3.C,Carpentry and Joinery: Flooring: Timber Flooring: Extra over for 9mm thick WBP plywood to underside of teak strip flooring (m/s) laid on prepared screed (m/s),m2,m2,20.96,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VII.6.3.D,Carpentry and Joinery: Flooring: Timber Flooring: Extra over for 9mm thick MR plywood to underside of teak strip flooring (m/s) laid on prepared screed (m/s),m2,m2,24.94,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VIII.8.A,Internal Walls: Partitions: Drywall partition covered both sides with boards... - 75mm thick walls with gypsum plasterboard on both sides,m2,m2,79.04,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VIII.8.B,Internal Walls: Partitions: Drywall partition covered both sides with boards... - 75mm thick walls with fibrous plasterboard on both sides,m2,m2,91.81,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VIII.8.D,Internal Walls: Partitions: One hour fire-rated drywall partition covered both sides with boards... - 100mm thick walls with gypsum plasterboard on both sides,m2,m2,103.98,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VIII.8.E,Internal Walls: Partitions: One hour fire-rated drywall partition covered both sides with boards... - 100mm thick walls with fibrous plasterboard on both sides,m2,m2,115.93,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VIII.8.G,Internal Walls: Partitions: Acoustic drywall partition; achieving STC 48 rating... - 100mm thick walls with gypsum plasterboard on both sides,m2,m2,122.96,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,VIII.8.H,Internal Walls: Partitions: Acoustic drywall partition; achieving STC 48 rating... - 100mm thick walls with fibrous plasterboard on both sides,m2,m2,135.02,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XI.1.7.A,Floor Finishes: In-situ Finishes: Screed Bed: Cement and sand (1:3) screed to receive floor finishes (measured separately) - 13mm thick,m2,m2,18.62,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XI.1.7.B,Floor Finishes: In-situ Finishes: Screed Bed: Cement and sand (1:3) screed to receive floor finishes (measured separately) - 20mm thick,m2,m2,21.08,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XI.1.7.C,Floor Finishes: In-situ Finishes: Screed Bed: Cement and sand (1:3) screed to receive floor finishes (measured separately) - 25mm thick,m2,m2,22.72,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XI.1.7.D,Floor Finishes: In-situ Finishes: Screed Bed: Cement and sand (1:3) screed to receive floor finishes (measured separately) - 32mm thick,m2,m2,24.24,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XI.1.7.E,Floor Finishes: In-situ Finishes: Screed Bed: Cement and sand (1:3) screed to receive floor finishes (measured separately) - 38mm thick,m2,m2,25.76,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XI.1.7.F,Floor Finishes: In-situ Finishes: Screed Bed: Cement and sand (1:3) screed to receive floor finishes (measured separately) - 50mm thick,m2,m2,28.22,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XI.1.7.G,Floor Finishes: In-situ Finishes: Screed Bed: Cement and sand (1:3) screed to receive floor finishes (measured separately) - add or deduct each 10mm thickness,m2,m2,2.69,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XI.9.2.A,Floor Finishes: Sundries: Tactile floor: Supply and install tactile tiles; on cement and sand screed (measured separately) - 300 x 300mm tactile tiles to floor; generally,m2,m2,138.88,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XII.1.3.B,Wall Finishes: In-situ Finishes: Screed Backing: 13mm thick; generally,m2,m2,24.83,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,XII.1.4.B,Wall Finishes: In-situ Finishes: Aggregate Plaster: 20mm thick; generally,m2,m2,34.31,SGD,Plaster,"BCA Schedule of Rates, May 2022"
SG,III.2.1.A,Bar reinforcement: Mild steel bar reinforcement to any location - 6 to 20mm diameter,t,kg,0.0013,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.A,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No A7 - 3.02kg/m2,m2,m2,13.7,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.B,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No A8 - 3.95kg/m2,m2,m2,15.46,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.C,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No A9 - 4.99kg/m2,m2,m2,18.27,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.D,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No A10 - 6.16kg/m2,m2,m2,19.91,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.E,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No A13 - 10.42kg/m2,m2,m2,30.68,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.F,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No B10 - 8.14kg/m2,m2,m2,25.65,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.G,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No B13 - 13.50kg/m2,m2,m2,38.29,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.H,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No D10 - 12.32kg/m2,m2,m2,37.71,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,III.2.2.I,Fabric Reinforcement: Welded fabric reinforcement; well lapped (measured net) - Reference No D13 - 20.84kg/m2,m2,m2,59.49,SGD,Reinforcement,"BCA Schedule of Rates, May 2022"
SG,V.6.1.A,"Damp Proof Membrane: Waterproofing sheet laid to top, side or underside of concrete structure - 0.6mm thick polyethylene moisture barrier",m2,m2,7.85,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
SG,V.6.1.B,"Damp Proof Membrane: Waterproofing sheet laid to top, side or underside of concrete structure - 0.8mm thick polyethylene moisture barrier",m2,m2,11.71,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
SG,V.6.1.C,"Damp Proof Membrane: Waterproofing sheet laid to top, side or underside of concrete structure - approved bituminous",m2,m2,32.79,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
SG,V.6.2.A,Waterproofing System to Ground Slab / Basement: Bituminous waterproof membrane to vertical surfaces,m2,m2,31.03,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
SG,V.6.2.B,Waterproofing System to Ground Slab / Basement: Bituminous waterproof membrane to horizontal surfaces,m2,m2,31.03,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
SG,V.6.2.C,Waterproofing System to Ground Slab / Basement: Homogeneous thermoplastic waterproof membrane to vertical surfaces,m2,m2,34.54,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
SG,V.6.2.D,Waterproofing System to Ground Slab / Basement: Homogeneous thermoplastic waterproof membrane to horizontal surfaces,m2,m2,34.54,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
SG,V.6.2.E,Waterproofing System to Ground Slab / Basement: Polyurethane waterproof membrane to vertical surfaces,m2,m2,34.31,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
SG,V.6.2.F,Waterproofing System to Ground Slab / Basement: Polyurethane waterproof membrane to horizontal surfaces,m2,m2,34.31,SGD,Waterproofing,"BCA Schedule of Rates, May 2022"
