country,kind,series_name,title,month,base_year,base_value,currency,value,scope_sections,source_url,is_placeholder,provenance_note,replace_with
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-06,2022,100.0,INR,92.6,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-07,2022,100.0,INR,91.4,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-08,2022,100.0,INR,92.5,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-09,2022,100.0,INR,92.3,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-10,2022,100.0,INR,89.2,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-11,2022,100.0,INR,94.1,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-12,2022,100.0,INR,95.5,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2026-01,2022,100.0,INR,94.5,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2026-02,2022,100.0,INR,94.5,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2026-03,2022,100.0,INR,91.1,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2026-04,2022,100.0,INR,90.8,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2026-05,2022,100.0,INR,91.6,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2026-06,2022,100.0,INR,92.0,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2026-07,2022,100.0,INR,92.4,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-04,2022,100.0,INR,99.1,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-05,2022,100.0,INR,98.6,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-06,2022,100.0,INR,98.2,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-07,2022,100.0,INR,99.1,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-08,2022,100.0,INR,99.4,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-09,2022,100.0,INR,99.6,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-10,2022,100.0,INR,100.0,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-11,2022,100.0,INR,99.9,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2023-12,2022,100.0,INR,99.2,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2024-01,2022,100.0,INR,99.2,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2024-02,2022,100.0,INR,99.2,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2024-03,2022,100.0,INR,99.2,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2024-04,2022,100.0,INR,99.7,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2024-05,2022,100.0,INR,100.1,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2024-06,2022,100.0,INR,100.4,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2024-07,2022,100.0,INR,100.8,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ALL,"Wholesale/Producer Price Index of ALL COMMODITIES, India",2024-08,2022,100.0,INR,100.7,External Works,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'ALL COMMODITIES', published weight 100.00000 of the index basket. Value taken as published, no transformation.",
